,ReadingDateTime,NO2,PM2.5,SMA_3_NO2,SMA_5_NO2,SMA_7_NO2,SMA_10_NO2,SMA_20_NO2,SMA_30_NO2,SMA_45_NO2,SMA_3_PM2.5,SMA_5_PM2.5,SMA_7_PM2.5,SMA_10_PM2.5,SMA_20_PM2.5,SMA_30_PM2.5,SMA_45_PM2.5,NO2_pc_change_from_baseline,PM25_pc_change_from_baseline,AQindex_pc_change_from_baseline
0,2019-01-01,26.84574468085106,7.381249999999999,,,,,,,,,,,,,,,,,
1,2019-01-02,39.93870967741937,7.453125000000001,,,,,,,,,,,,,,,,,
2,2019-01-03,50.57234042553193,10.084848484848486,39.11893159460078,,,,,,,8.306407828282829,,,,,,,,,
3,2019-01-04,58.42978723404256,21.36060606060606,49.646945778997946,,,,,,,12.966193181818182,,,,,,,,,
4,2019-01-05,46.00736842105264,17.62121212121212,51.6698320268757,44.358790087779504,,,,,,16.355555555555554,12.780208333333334,,,,,,,,
5,2019-01-06,48.13052631578947,15.372727272727271,50.85589399029488,48.615746414767194,,,,,,18.118181818181817,14.37850378787879,,,,,,,,
6,2019-01-07,39.6,9.90909090909091,44.579298245614034,48.54800447928333,44.21778239352672,,,,,14.301010101010101,14.869696969696971,12.74040854978355,,,,,,,
7,2019-01-08,39.085106382978715,8.287499999999998,42.27187756625606,46.250557670772686,45.966262636687816,,,,,11.189772727272725,14.510227272727274,12.869872835497835,,,,,,,
8,2019-01-09,41.836842105263166,7.721875,40.173982829413966,42.9319686450168,46.23742441209407,,,,,8.639488636363634,11.782481060606063,12.908265692640693,,,,,,,
9,2019-01-10,62.382978723404236,22.384375,47.7683090705487,46.207090705487126,47.92465845464726,45.282940396633315,,,,12.797916666666666,12.73511363636364,14.66534090909091,12.757660984848485,,,,,,
10,2019-01-11,56.04375000000001,14.72121212121212,53.42119027622247,47.78973544232924,47.58379599264117,48.20274092854821,,,,14.942487373737373,12.604810606060607,13.71685606060606,13.491657196969697,,,,,,
11,2019-01-12,33.846875000000004,5.9787878787878785,50.75786790780142,46.63911044232923,45.846582646776504,47.593557460806274,,,,14.361458333333333,11.818750000000003,12.053652597402598,13.344223484848484,,,,,,
12,2019-01-13,20.80520833333333,4.88181818181818,36.898611111111116,42.98313083240016,41.94296579213991,44.616844251586414,,,,8.52727272727273,11.137613636363639,10.554951298701297,12.823920454545453,,,,,,
13,2019-01-14,43.40842105263156,8.036363636363637,32.68683479532163,43.29744662187383,42.48702594251585,43.11470763344531,,,,6.298989898989902,11.200511363636368,10.28741883116883,11.49149621212121,,,,,,
14,2019-01-15,44.94361702127659,6.563636363636365,36.38574880241382,39.809574281448306,43.32395603370126,43.008332493467705,,,,6.493939393939397,8.03636363636364,10.041152597402597,10.385738636363634,,,,,,
15,2019-01-16,37.8842105263158,5.615625000000001,42.07874953340798,36.177666386711465,42.75929437956592,41.98370091452034,,,,6.738541666666671,6.215246212121217,9.74025974025974,9.410028409090907,,,,,,
16,2019-01-17,50.00625,7.476470588235292,44.27802584919746,39.40954138671146,40.99119027622247,43.02432591452034,,,,6.551910650623888,6.5147827540107,7.610559110007637,9.166766377005345,,,,,,
17,2019-01-18,59.14895833333335,11.297058823529412,49.01313961988305,47.07829138671146,41.434791466698655,45.0307111095558,,,,8.129718137254903,7.797830882352946,7.121394353195821,9.467722259358286,,,,,,
18,2019-01-19,38.57395833333332,12.872727272727271,49.24305555555555,46.11139884285182,42.110089085746274,44.70442273236282,,,,10.548752228163993,8.765103609625672,8.106242838044306,9.982807486631014,,,,,,
19,2019-01-20,54.736458333333324,23.40606060606061,50.81979166666667,48.06996710526317,46.9574105143177,43.939770693355726,44.61135554499451,,,15.8586155674391,12.133588458110523,10.752563184364655,10.084976047237074,11.421318516042778,,,,,
20,2019-01-21,64.16702127659575,29.378125,52.4924793144208,53.32652925531916,49.922924832026865,44.752097821015305,46.477419374781746,,,21.885637626262632,16.88608845811052,13.801386236312707,11.550667335115865,12.521162266042777,,,,,
21,2019-01-22,57.05638297872341,7.623333333333332,58.65328752955082,54.73655585106384,51.653319968804986,47.07304861888765,47.33330303984694,,,20.13583964646465,16.91546100713013,13.952771517697988,11.71512188057041,12.529672682709442,,,,,
22,2019-01-23,54.83125000000001,13.206666666666667,58.68488475177305,53.87301418439718,54.07432560790273,50.47565278555432,47.546248518570344,,,16.73604166666667,17.29738257575758,15.037206041507513,12.547606729055257,12.68576359180035,,,,,
23,2019-01-24,77.47052631578948,24.16129032258065,63.1193864315043,61.6523277808884,57.997793653015506,53.881863311870106,48.498285472657685,,,14.997096774193556,19.555095185728256,17.420751717842563,14.160099397676959,12.825797804899079,,,,,
24,2019-01-25,56.69052631578952,15.134375000000002,62.99743421052634,62.04314137737964,57.64658907908068,55.05655424132139,49.032443367394535,,,17.500777329749113,17.900758064516136,17.968939743052648,15.017173261313323,12.701455948838472,,,,,
25,2019-01-26,27.58229166666666,4.66969696969697,53.91444809941523,54.72619545539383,56.07635098384258,54.02636235535648,48.00503163493839,,,14.65512076409255,12.959072458455532,16.797078271191175,14.922580458283019,12.166304433686957,,,,,
26,2019-01-27,18.09270833333333,5.500000000000001,34.12184210526318,46.93346052631581,50.84152955527116,50.83500818868981,46.92966705160506,,,8.434690656565666,12.534405791788865,14.239069613182519,14.724933399459491,11.945849888232413,,,,,
27,2019-01-28,49.90957446808512,7.5124999999999975,31.861524822695042,45.94912541993284,48.80475143976964,49.91106980216499,47.470890455860385,,,5.894065656565664,11.395572458455533,11.115408898896805,14.346477517106546,11.907099888232413,,,,,
28,2019-01-29,60.834408602150525,9.280645161290327,42.94556380118966,42.62190187720505,49.34446938597351,52.13711482904672,48.420768780704755,,,7.431048387096783,8.419443426197466,11.352167731462089,13.987269305962851,11.985038396296927,,,,,
29,2019-01-30,64.51702127659574,10.625806451612904,58.42033478227714,44.18720086936629,50.72815099691576,53.11517112337297,48.52747090836433,47.445960737787324,,9.139650537634417,7.517729716520046,10.983473415025838,12.709243890518081,11.397109968877572,11.850626974201214,,,,
30,2019-01-31,62.459782608695626,17.638709677419357,62.60373749581398,51.16269905777209,48.58375903875949,52.944447256582954,48.84827253879911,48.63309533538214,,12.51505376344087,10.111532258064523,10.051676180002795,11.535302358260015,11.542984846687933,12.192542296781857,,,,
31,2019-02-01,38.849462365591414,10.629032258064516,55.27542208362761,55.314049864223705,46.035035617302626,51.12375519526975,49.09840190707868,48.596787091654534,,12.964516129032267,11.137338709677426,9.408055788297725,11.835872250733134,11.775497065651766,12.298405872050674,,,,
32,2019-02-02,30.34193548387098,10.919354838709676,43.88372681938603,51.400522067380884,46.42927044833181,48.674823743656844,49.57523826460557,47.92244026026584,,13.062365591397858,11.818709677419362,10.30086405529954,11.607141067937436,12.07737389849634,12.326222750512716,,,,
33,2019-02-03,43.40537634408602,8.80967741935484,37.53225806451616,47.91471561576799,50.045365878439334,45.268308746486504,49.57508602917829,47.421626563933955,,10.119354838709688,11.724516129032263,10.773675115207373,10.071979777614853,12.1160395876459,11.907858462471008,,,,
34,2019-02-04,41.876086956521746,7.67878787878788,38.541132928159605,43.38652875175319,48.897724805358855,43.78686481055973,49.42170952594055,47.283917181782925,,9.135940045617476,11.135112414467262,10.797430526462785,9.326421065493642,12.171797163403477,11.576444321056867,,,,
