,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,area_name,total_cases,area_code,tot_mobility
8052,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-07-08,-42.0,-13.0,-2.0,-49.0,-57.0,21.0,Greenwich,21628,E09000011,-40.25
8053,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-07-09,-39.0,-8.0,25.0,-48.0,-56.0,21.0,Greenwich,21628,E09000011,-37.75
8054,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-07-10,-42.0,-5.0,56.0,-39.0,-54.0,18.0,Greenwich,21628,E09000011,-35.0
8055,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-07-13,-31.0,-6.0,75.0,-42.0,-56.0,18.0,Greenwich,21628,E09000011,-33.75
8056,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-07-14,-35.0,-9.0,47.0,-45.0,-57.0,20.0,Greenwich,21628,E09000011,-36.5
8057,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-07-15,-33.0,-12.0,43.0,-46.0,-55.0,19.0,Greenwich,21628,E09000011,-36.5
8058,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-07-16,-31.0,-7.0,59.0,-46.0,-54.0,19.0,Greenwich,21628,E09000011,-34.5
8059,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-07-17,-34.0,-2.0,113.0,-36.0,-53.0,17.0,Greenwich,21628,E09000011,-31.25
8060,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-07-20,-24.0,-5.0,101.0,-42.0,-54.0,17.0,Greenwich,21628,E09000011,-31.25
8061,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-07-21,-28.0,-9.0,81.0,-45.0,-55.0,19.0,Greenwich,21628,E09000011,-34.25
8062,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-07-22,-29.0,-7.0,80.0,-44.0,-55.0,18.0,Greenwich,21628,E09000011,-33.75
8063,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-07-23,-26.0,-6.0,76.0,-45.0,-56.0,19.0,Greenwich,21628,E09000011,-33.25
8064,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-07-24,-34.0,-9.0,76.0,-39.0,-54.0,17.0,Greenwich,21628,E09000011,-34.0
8065,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-07-27,-27.0,-12.0,22.0,-44.0,-58.0,19.0,Greenwich,21628,E09000011,-35.25
8066,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-07-28,-23.0,-9.0,65.0,-42.0,-57.0,18.0,Greenwich,21628,E09000011,-32.75
8067,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-07-29,-25.0,-7.0,96.0,-41.0,-57.0,17.0,Greenwich,21628,E09000011,-32.5
8068,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-07-30,-23.0,-1.0,100.0,-41.0,-57.0,17.0,Greenwich,21628,E09000011,-30.5
8069,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-07-31,-34.0,-8.0,75.0,-37.0,-56.0,15.0,Greenwich,21628,E09000011,-33.75
8070,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-08-03,-14.0,-10.0,73.0,-42.0,-58.0,16.0,Greenwich,21628,E09000011,-31.0
8071,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-08-04,-14.0,-9.0,70.0,-43.0,-58.0,17.0,Greenwich,21628,E09000011,-31.0
8072,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-08-05,-16.0,-9.0,64.0,-42.0,-56.0,17.0,Greenwich,21628,E09000011,-30.75
8073,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-08-06,-21.0,-7.0,71.0,-44.0,-57.0,17.0,Greenwich,21628,E09000011,-32.25
8074,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-08-07,-32.0,-9.0,59.0,-40.0,-55.0,16.0,Greenwich,21628,E09000011,-34.0
8075,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-08-10,-12.0,-11.0,61.0,-41.0,-57.0,15.0,Greenwich,21628,E09000011,-30.25
8076,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-08-11,-15.0,-11.0,51.0,-43.0,-57.0,16.0,Greenwich,21628,E09000011,-31.5
8077,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-08-12,-17.0,-12.0,38.0,-41.0,-56.0,16.0,Greenwich,21628,E09000011,-31.5
8078,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-08-13,-26.0,-10.0,37.0,-44.0,-57.0,18.0,Greenwich,21628,E09000011,-34.25
8079,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-08-14,-32.0,-16.0,9.0,-39.0,-55.0,16.0,Greenwich,21628,E09000011,-35.5
8080,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-08-17,-11.0,-15.0,,-40.0,-57.0,16.0,Greenwich,21628,E09000011,-30.75
8081,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-08-18,-9.0,-13.0,,-41.0,-56.0,16.0,Greenwich,21628,E09000011,-29.75
8082,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-08-19,-19.0,-20.0,,-45.0,-57.0,18.0,Greenwich,21628,E09000011,-35.25
8083,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-08-20,-17.0,-8.0,,-40.0,-57.0,16.0,Greenwich,21628,E09000011,-30.5
8084,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-08-21,-28.0,-10.0,,-37.0,-55.0,16.0,Greenwich,21628,E09000011,-32.5
8085,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-08-24,-3.0,-14.0,,-40.0,-57.0,15.0,Greenwich,21628,E09000011,-28.5
8086,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-08-25,-8.0,-15.0,,-43.0,-57.0,17.0,Greenwich,21628,E09000011,-30.75
8087,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-08-26,-3.0,-10.0,,-38.0,-55.0,15.0,Greenwich,21628,E09000011,-26.5
8088,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-08-27,-17.0,-15.0,,-44.0,-57.0,17.0,Greenwich,21628,E09000011,-33.25
8089,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-08-28,-19.0,-9.0,,-35.0,-54.0,14.0,Greenwich,21628,E09000011,-29.25
8090,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-08-31,22.0,-11.0,,-44.0,-73.0,17.0,Greenwich,21628,E09000011,-26.5
8091,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-09-01,-9.0,-7.0,,-39.0,-56.0,15.0,Greenwich,21628,E09000011,-27.75
8092,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-09-02,-18.0,-10.0,,-39.0,-54.0,15.0,Greenwich,21628,E09000011,-30.25
8093,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-09-03,-19.0,-10.0,,-41.0,-55.0,15.0,Greenwich,21628,E09000011,-31.25
8094,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-09-04,-23.0,-10.0,,-31.0,-52.0,13.0,Greenwich,21628,E09000011,-29.0
8095,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-09-07,-12.0,-6.0,,-33.0,-55.0,13.0,Greenwich,21628,E09000011,-26.5
8096,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-09-08,-14.0,-9.0,,-34.0,-55.0,13.0,Greenwich,21628,E09000011,-28.0
8097,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-09-09,-20.0,-9.0,,-35.0,-52.0,13.0,Greenwich,21628,E09000011,-29.0
8098,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-09-10,-15.0,-5.0,,-36.0,-54.0,13.0,Greenwich,21628,E09000011,-27.5
8099,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-09-11,-23.0,-7.0,41.0,-28.0,-51.0,12.0,Greenwich,21628,E09000011,-27.25
8100,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-09-14,-14.0,-6.0,80.0,-30.0,-50.0,12.0,Greenwich,21628,E09000011,-25.0
8101,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-09-15,-16.0,-7.0,63.0,-32.0,-50.0,13.0,Greenwich,21628,E09000011,-26.25
8102,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-09-16,-21.0,-7.0,48.0,-33.0,-49.0,13.0,Greenwich,21628,E09000011,-27.5
8103,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-09-17,-16.0,-7.0,57.0,-34.0,-51.0,13.0,Greenwich,21628,E09000011,-27.0
8104,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-09-18,-23.0,-7.0,45.0,-28.0,-48.0,12.0,Greenwich,21628,E09000011,-26.5
8105,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-09-21,-14.0,-4.0,61.0,-30.0,-51.0,13.0,Greenwich,21628,E09000011,-24.75
8106,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-09-22,-17.0,-6.0,51.0,-30.0,-51.0,13.0,Greenwich,21628,E09000011,-26.0
8107,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-09-23,-23.0,-10.0,3.0,-35.0,-48.0,14.0,Greenwich,21628,E09000011,-29.0
8108,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-09-24,-20.0,-6.0,12.0,-37.0,-50.0,15.0,Greenwich,21628,E09000011,-28.25
8109,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-09-25,-28.0,-9.0,-3.0,-31.0,-47.0,14.0,Greenwich,21628,E09000011,-28.75
8110,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-09-28,-14.0,-3.0,38.0,-31.0,-47.0,13.0,Greenwich,21628,E09000011,-23.75
8111,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-09-29,-20.0,-10.0,16.0,-33.0,-48.0,14.0,Greenwich,21628,E09000011,-27.75
8112,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-09-30,-25.0,-9.0,-2.0,-34.0,-47.0,14.0,Greenwich,21628,E09000011,-28.75
8113,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-10-01,-20.0,-4.0,20.0,-35.0,-47.0,14.0,Greenwich,21628,E09000011,-26.5
8114,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-10-02,-38.0,-15.0,-33.0,-34.0,-46.0,15.0,Greenwich,21628,E09000011,-33.25
8115,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-10-05,-19.0,-4.0,13.0,-31.0,-48.0,14.0,Greenwich,21628,E09000011,-25.5
8116,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-10-06,-24.0,-9.0,5.0,-34.0,-48.0,14.0,Greenwich,21628,E09000011,-28.75
8117,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-10-07,-25.0,-3.0,15.0,-35.0,-45.0,14.0,Greenwich,21628,E09000011,-27.0
8118,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-10-08,-26.0,-8.0,-6.0,-39.0,-48.0,15.0,Greenwich,21628,E09000011,-30.25
8119,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-10-09,-31.0,-8.0,-1.0,-32.0,-44.0,13.0,Greenwich,21628,E09000011,-28.75
8120,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-10-12,-26.0,-10.0,-7.0,-34.0,-47.0,14.0,Greenwich,21628,E09000011,-29.25
8121,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-10-13,-29.0,-13.0,-23.0,-36.0,-48.0,15.0,Greenwich,21628,E09000011,-31.5
8122,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-10-14,-28.0,-3.0,-5.0,-35.0,-45.0,15.0,Greenwich,21628,E09000011,-27.75
8123,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-10-15,-27.0,-3.0,-2.0,-37.0,-47.0,15.0,Greenwich,21628,E09000011,-28.5
8124,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-10-16,-29.0,-4.0,2.0,-30.0,-43.0,13.0,Greenwich,21628,E09000011,-26.5
8125,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-10-19,-23.0,-5.0,28.0,-36.0,-48.0,15.0,Greenwich,21628,E09000011,-28.0
8126,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-10-20,-26.0,-8.0,21.0,-37.0,-49.0,16.0,Greenwich,21628,E09000011,-30.0
8127,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-10-21,-35.0,-13.0,-25.0,-42.0,-48.0,17.0,Greenwich,21628,E09000011,-34.5
8128,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-10-22,-25.0,-3.0,20.0,-40.0,-49.0,16.0,Greenwich,21628,E09000011,-29.25
8129,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-10-23,-28.0,-4.0,6.0,-33.0,-48.0,15.0,Greenwich,21628,E09000011,-28.25
8130,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-10-26,-13.0,-3.0,38.0,-40.0,-56.0,16.0,Greenwich,21628,E09000011,-28.0
8131,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-10-27,-22.0,-13.0,-22.0,-42.0,-56.0,18.0,Greenwich,21628,E09000011,-33.25
8132,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-10-28,-20.0,-7.0,3.0,-42.0,-54.0,17.0,Greenwich,21628,E09000011,-30.75
8133,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-10-29,-23.0,-7.0,-19.0,-45.0,-56.0,18.0,Greenwich,21628,E09000011,-32.75
8134,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-10-30,-24.0,-3.0,11.0,-33.0,-53.0,16.0,Greenwich,21628,E09000011,-28.25
8135,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-11-02,-8.0,1.0,7.0,-31.0,-47.0,13.0,Greenwich,21628,E09000011,-21.25
8136,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-11-03,-6.0,-2.0,-8.0,-31.0,-46.0,13.0,Greenwich,21628,E09000011,-21.25
8137,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-11-04,-1.0,3.0,9.0,-28.0,-42.0,11.0,Greenwich,21628,E09000011,-17.0
8138,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-11-05,-55.0,-11.0,-5.0,-48.0,-53.0,20.0,Greenwich,21628,E09000011,-41.75
8139,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-11-06,-59.0,-8.0,0.0,-45.0,-50.0,21.0,Greenwich,21628,E09000011,-40.5
8140,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-11-09,-51.0,-11.0,7.0,-41.0,-52.0,19.0,Greenwich,21628,E09000011,-38.75
8141,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-11-10,-51.0,-8.0,14.0,-42.0,-53.0,20.0,Greenwich,21628,E09000011,-38.5
8142,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-11-11,-53.0,-5.0,-4.0,-45.0,-51.0,20.0,Greenwich,21628,E09000011,-38.5
8143,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-11-12,-51.0,-3.0,16.0,-46.0,-53.0,20.0,Greenwich,21628,E09000011,-38.25
8144,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-11-13,-55.0,-3.0,6.0,-41.0,-50.0,20.0,Greenwich,21628,E09000011,-37.25
8145,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-11-16,-48.0,-8.0,5.0,-42.0,-53.0,19.0,Greenwich,21628,E09000011,-37.75
8146,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-11-17,-50.0,-7.0,2.0,-43.0,-53.0,20.0,Greenwich,21628,E09000011,-38.25
8147,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-11-18,-52.0,-8.0,2.0,-45.0,-51.0,20.0,Greenwich,21628,E09000011,-39.0
8148,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-11-19,-53.0,-7.0,-13.0,-49.0,-54.0,21.0,Greenwich,21628,E09000011,-40.75
8149,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-11-20,-55.0,-4.0,-15.0,-43.0,-52.0,21.0,Greenwich,21628,E09000011,-38.5
8150,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-11-23,-47.0,-8.0,13.0,-43.0,-52.0,19.0,Greenwich,21628,E09000011,-37.5
8151,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-11-24,-49.0,-9.0,14.0,-44.0,-53.0,20.0,Greenwich,21628,E09000011,-38.75
8152,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-11-25,-52.0,-10.0,-5.0,-44.0,-50.0,20.0,Greenwich,21628,E09000011,-39.0
8153,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-11-26,-49.0,-5.0,5.0,-47.0,-53.0,20.0,Greenwich,21628,E09000011,-38.5
8154,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-11-27,-52.0,-4.0,-1.0,-43.0,-50.0,20.0,Greenwich,21628,E09000011,-37.25
8155,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-11-30,-45.0,-9.0,-8.0,-43.0,-51.0,19.0,Greenwich,21628,E09000011,-37.0
8156,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-12-01,-46.0,-7.0,4.0,-44.0,-50.0,19.0,Greenwich,21628,E09000011,-36.75
8157,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-12-02,-23.0,-2.0,-12.0,-40.0,-44.0,16.0,Greenwich,21628,E09000011,-27.25
8158,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-12-03,-29.0,-9.0,-34.0,-43.0,-48.0,18.0,Greenwich,21628,E09000011,-32.25
8159,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-12-04,-31.0,0.0,-20.0,-37.0,-44.0,16.0,Greenwich,21628,E09000011,-28.0
8160,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-12-07,-20.0,-3.0,-12.0,-38.0,-47.0,15.0,Greenwich,21628,E09000011,-27.0
8161,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-12-08,-23.0,-5.0,-4.0,-38.0,-46.0,16.0,Greenwich,21628,E09000011,-28.0
8162,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-12-09,-28.0,-2.0,-14.0,-41.0,-45.0,15.0,Greenwich,21628,E09000011,-29.0
8163,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-12-10,-26.0,1.0,-9.0,-41.0,-48.0,16.0,Greenwich,21628,E09000011,-28.5
8164,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-12-11,-33.0,0.0,-3.0,-34.0,-45.0,15.0,Greenwich,21628,E09000011,-28.0
8165,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-12-14,-22.0,-3.0,-5.0,-39.0,-49.0,16.0,Greenwich,21628,E09000011,-28.25
8166,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-12-15,-16.0,-4.0,6.0,-39.0,-50.0,16.0,Greenwich,21628,E09000011,-27.25
8167,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-12-16,-33.0,0.0,-11.0,-41.0,-50.0,18.0,Greenwich,21628,E09000011,-31.0
8168,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-12-17,-32.0,5.0,19.0,-46.0,-54.0,19.0,Greenwich,21628,E09000011,-31.75
8169,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-12-18,-43.0,-1.0,-13.0,-44.0,-54.0,20.0,Greenwich,21628,E09000011,-35.5
8170,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-12-21,-48.0,10.0,-7.0,-54.0,-64.0,22.0,Greenwich,21628,E09000011,-39.0
8171,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-12-22,-46.0,13.0,4.0,-56.0,-66.0,23.0,Greenwich,21628,E09000011,-38.75
8172,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-12-23,-47.0,25.0,-10.0,-57.0,-65.0,23.0,Greenwich,21628,E09000011,-36.0
8173,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-12-24,-49.0,23.0,23.0,-61.0,-74.0,26.0,Greenwich,21628,E09000011,-40.25
8174,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-12-25,-93.0,-84.0,4.0,-91.0,-88.0,36.0,Greenwich,21628,E09000011,-89.0
8175,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-12-28,-57.0,-22.0,37.0,-69.0,-80.0,30.0,Greenwich,21628,E09000011,-57.0
8176,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-12-29,-53.0,-10.0,20.0,-63.0,-73.0,27.0,Greenwich,21628,E09000011,-49.75
8177,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-12-30,-53.0,1.0,35.0,-63.0,-71.0,27.0,Greenwich,21628,E09000011,-46.5
8178,ChIJJc-4yymo2EcRwqZo5HwjGEk,2020-12-31,-55.0,9.0,19.0,-65.0,-73.0,28.0,Greenwich,21628,E09000011,-46.0
8179,ChIJJc-4yymo2EcRwqZo5HwjGEk,2021-01-01,-83.0,-55.0,5.0,-76.0,-84.0,35.0,Greenwich,21628,E09000011,-74.5
8180,ChIJJc-4yymo2EcRwqZo5HwjGEk,2021-01-04,-59.0,-18.0,-27.0,-60.0,-62.0,25.0,Greenwich,21628,E09000011,-49.75
8181,ChIJJc-4yymo2EcRwqZo5HwjGEk,2021-01-05,-61.0,-22.0,-31.0,-61.0,-64.0,26.0,Greenwich,21628,E09000011,-52.0
8182,ChIJJc-4yymo2EcRwqZo5HwjGEk,2021-01-06,-63.0,-18.0,-5.0,-60.0,-62.0,26.0,Greenwich,21628,E09000011,-50.75
8183,ChIJJc-4yymo2EcRwqZo5HwjGEk,2021-01-07,-63.0,-18.0,0.0,-63.0,-64.0,27.0,Greenwich,21628,E09000011,-52.0
8184,ChIJJc-4yymo2EcRwqZo5HwjGEk,2021-01-08,-68.0,-21.0,-15.0,-60.0,-61.0,27.0,Greenwich,21628,E09000011,-52.5
8185,ChIJJc-4yymo2EcRwqZo5HwjGEk,2021-01-11,-61.0,-20.0,-10.0,-60.0,-63.0,25.0,Greenwich,21628,E09000011,-51.0
8186,ChIJJc-4yymo2EcRwqZo5HwjGEk,2021-01-12,-61.0,-23.0,-18.0,-61.0,-65.0,26.0,Greenwich,21628,E09000011,-52.5
8187,ChIJJc-4yymo2EcRwqZo5HwjGEk,2021-01-13,-66.0,-24.0,-34.0,-63.0,-63.0,26.0,Greenwich,21628,E09000011,-54.0
8188,ChIJJc-4yymo2EcRwqZo5HwjGEk,2021-01-14,-68.0,-26.0,-41.0,-65.0,-66.0,27.0,Greenwich,21628,E09000011,-56.25
8189,ChIJJc-4yymo2EcRwqZo5HwjGEk,2021-01-15,-69.0,-19.0,-9.0,-60.0,-63.0,26.0,Greenwich,21628,E09000011,-52.75
8190,ChIJJc-4yymo2EcRwqZo5HwjGEk,2021-01-18,-63.0,-21.0,4.0,-59.0,-64.0,24.0,Greenwich,21628,E09000011,-51.75
8191,ChIJJc-4yymo2EcRwqZo5HwjGEk,2021-01-19,-65.0,-24.0,-16.0,-62.0,-65.0,25.0,Greenwich,21628,E09000011,-54.0
8192,ChIJJc-4yymo2EcRwqZo5HwjGEk,2021-01-20,-65.0,-26.0,-39.0,-64.0,-64.0,26.0,Greenwich,21628,E09000011,-54.75
8193,ChIJJc-4yymo2EcRwqZo5HwjGEk,2021-01-21,-61.0,-20.0,3.0,-63.0,-65.0,26.0,Greenwich,21628,E09000011,-52.25
8194,ChIJJc-4yymo2EcRwqZo5HwjGEk,2021-01-22,-64.0,-17.0,12.0,-58.0,-61.0,26.0,Greenwich,21628,E09000011,-50.0
8195,ChIJJc-4yymo2EcRwqZo5HwjGEk,2021-01-25,-57.0,-19.0,10.0,-58.0,-64.0,24.0,Greenwich,21628,E09000011,-49.5
8196,ChIJJc-4yymo2EcRwqZo5HwjGEk,2021-01-26,-61.0,-26.0,-20.0,-62.0,-65.0,25.0,Greenwich,21628,E09000011,-53.5
8197,ChIJJc-4yymo2EcRwqZo5HwjGEk,2021-01-27,-63.0,-19.0,-21.0,-61.0,-63.0,25.0,Greenwich,21628,E09000011,-51.5
8198,ChIJJc-4yymo2EcRwqZo5HwjGEk,2021-01-28,-61.0,-17.0,-3.0,-61.0,-64.0,25.0,Greenwich,21628,E09000011,-50.75
8199,ChIJJc-4yymo2EcRwqZo5HwjGEk,2021-01-29,-63.0,-16.0,-11.0,-56.0,-62.0,25.0,Greenwich,21628,E09000011,-49.25
8200,ChIJJc-4yymo2EcRwqZo5HwjGEk,2021-02-01,-58.0,-18.0,-12.0,-57.0,-63.0,24.0,Greenwich,21628,E09000011,-49.0
8201,ChIJJc-4yymo2EcRwqZo5HwjGEk,2021-02-02,-57.0,-17.0,4.0,-57.0,-64.0,24.0,Greenwich,21628,E09000011,-48.75
8202,ChIJJc-4yymo2EcRwqZo5HwjGEk,2021-02-03,-61.0,-18.0,-23.0,-61.0,-62.0,25.0,Greenwich,21628,E09000011,-50.5
8203,ChIJJc-4yymo2EcRwqZo5HwjGEk,2021-02-04,-61.0,-16.0,-13.0,-62.0,-63.0,26.0,Greenwich,21628,E09000011,-50.5
8204,ChIJJc-4yymo2EcRwqZo5HwjGEk,2021-02-05,-60.0,-7.0,30.0,-55.0,-60.0,24.0,Greenwich,21628,E09000011,-45.5
8205,ChIJJc-4yymo2EcRwqZo5HwjGEk,2021-02-08,-63.0,-24.0,9.0,-60.0,-65.0,25.0,Greenwich,21628,E09000011,-53.0
8206,ChIJJc-4yymo2EcRwqZo5HwjGEk,2021-02-09,-63.0,-24.0,-2.0,-62.0,-65.0,26.0,Greenwich,21628,E09000011,-53.5
8207,ChIJJc-4yymo2EcRwqZo5HwjGEk,2021-02-10,-59.0,-13.0,-11.0,-60.0,-62.0,25.0,Greenwich,21628,E09000011,-48.5
8208,ChIJJc-4yymo2EcRwqZo5HwjGEk,2021-02-11,-59.0,-13.0,-13.0,-62.0,-64.0,26.0,Greenwich,21628,E09000011,-49.5
8209,ChIJJc-4yymo2EcRwqZo5HwjGEk,2021-02-12,-61.0,-9.0,-21.0,-57.0,-61.0,25.0,Greenwich,21628,E09000011,-47.0
8210,ChIJJc-4yymo2EcRwqZo5HwjGEk,2021-02-15,-51.0,-11.0,18.0,-55.0,-64.0,23.0,Greenwich,21628,E09000011,-45.25
8211,ChIJJc-4yymo2EcRwqZo5HwjGEk,2021-02-16,-54.0,-15.0,-6.0,-56.0,-65.0,24.0,Greenwich,21628,E09000011,-47.5
8212,ChIJJc-4yymo2EcRwqZo5HwjGEk,2021-02-17,-54.0,-12.0,-9.0,-56.0,-63.0,24.0,Greenwich,21628,E09000011,-46.25
8213,ChIJJc-4yymo2EcRwqZo5HwjGEk,2021-02-18,-54.0,-9.0,14.0,-59.0,-65.0,25.0,Greenwich,21628,E09000011,-46.75
8214,ChIJJc-4yymo2EcRwqZo5HwjGEk,2021-02-19,-58.0,-8.0,13.0,-53.0,-62.0,24.0,Greenwich,21628,E09000011,-45.25
8215,ChIJQzlq8vcPdkgRMGfsoi2uDgQ,2020-02-17,23.0,10.0,15.0,16.0,-12.0,2.0,Kensington and Chelsea,8585,E09000020,9.25
8216,ChIJQzlq8vcPdkgRMGfsoi2uDgQ,2020-02-18,21.0,-2.0,4.0,10.0,-12.0,2.0,Kensington and Chelsea,8585,E09000020,4.25
